스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,5,EV,4,449,3,7
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,8,XGZ,4,343,1,5
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,11,SGA,5,940,0,5
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,9,KX,3,311,0,3
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,10,ALS,3,473,0,3
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,12,XXX,3,761,0,3
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,13,NG,1,177,0,1
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,14,GA,0,178,0,0
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,15,Qx,0,128,0,0
Cup Week 1,2,26. 6. 13. AM 10:25,ERANGEL,16,TCN,0,234,0,0
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,1,EOS,13,1893,10,23
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,2,GA,8,691,6,14
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,3,Qx,8,1360,5,13
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,6,TCN,9,1502,2,11
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,4,SXA,3,386,4,7
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,5,KX,4,1089,3,7
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,10,FL,4,499,0,4
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,12,ALS,4,762,0,4
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,7,HES,2,1172,1,3
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,8,MM,2,678,1,3
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,9,SGA,2,593,0,2
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,14,XGZ,2,212,0,2
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,11,NG,0,25,0,0
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,13,EV,0,145,0,0
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,15,XXX,0,283,0,0
Cup Week 1,3,26. 6. 13. AM 11:07,MIRAMAR,16,WG,0,89,0,0
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,1,SGA,9,753,10,19
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,3,EOS,10,1254,5,15
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,4,MM,10,1042,4,14
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,5,FL,7,1008,3,10
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,7,XGZ,9,1118,1,10
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,2,SXA,2,403,6,8
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,6,TCN,5,545,2,7
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,8,KX,6,645,1,7
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,14,ALS,2,460,0,2
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,9,EV,1,246,0,1
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,11,HES,1,175,0,1
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,10,GA,0,22,0,0
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,12,Qx,0,196,0,0
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,13,NG,0,138,0,0
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,15,XXX,0,168,0,0
Cup Week 1,4,26. 6. 13. AM 11:40,RONDO,16,WG,0,79,0,0
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,1,SXA,10,1365,10,20
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,2,EOS,7,1226,6,13
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,3,NG,7,1181,5,12
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,5,XXX,7,1206,3,10
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,4,XGZ,4,815,4,8
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,7,FL,6,988,1,7
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,8,WG,5,904,1,6
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,10,SGA,6,717,0,6
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,9,Qx,5,815,0,5
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,6,ALS,2,510,2,4
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,12,KX,3,645,0,3
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,14,MM,2,476,0,2
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,13,GA,1,178,0,1
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,16,HES,1,200,0,1
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,11,EV,0,179,0,0
Cup Week 1,5,26. 6. 13. PM 12:12,TAEGO,15,TCN,0,309,0,0
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,1,TCN,14,1929,10,24
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,2,MM,8,952,6,14
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,3,SB,5,1813,5,10
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,4,MHG,5,720,4,9
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,5,XW,6,1170,3,9
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,7,MIR,5,765,1,6
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,9,XF,6,709,0,6
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,8,AAA,3,635,1,4
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,14,JOA,4,470,0,4
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,6,DPS,0,444,2,2
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,15,SGA,2,354,0,2
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,10,ZN,1,256,0,1
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,11,FL,1,444,0,1
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,12,Qx,1,321,0,1
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,13,SSH,0,44,0,0
Cup Week 2,6,26. 6. 20. AM 9:50,ERANGEL,16,MAY,0,24,0,0
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,1,XF,13,2040,10,23
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,3,SB,11,1894,5,16
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,2,SGA,9,1161,6,15
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,6,MHG,5,570,2,7
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,5,ZN,3,992,3,6
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,4,MIR,1,589,4,5
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,9,MM,5,683,0,5
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,8,SSH,3,634,1,4
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,7,FL,2,548,1,3
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,11,Qx,3,299,0,3
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,12,TCN,3,630,0,3
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,10,MAY,2,399,0,2
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,15,XW,2,288,0,2
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,13,JOA,0,140,0,0
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,14,DPS,0,0,0,0
Cup Week 2,7,26. 6. 20. AM 10:23,ERANGEL,16,AAA,0,82,0,0
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,1,MM,15,1864,10,25
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,2,JOA,7,974,6,13
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,3,Qx,5,1242,5,10
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,4,TCN,4,845,4,8
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,6,MIR,6,881,2,8
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,5,SGA,4,615,3,7
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,7,XW,6,852,1,7
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,11,AAA,5,827,0,5
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,8,ZN,3,566,1,4
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,9,SSH,3,598,0,3
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,10,MHG,1,274,0,1
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,15,SB,1,394,0,1
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,16,DPS,1,99,0,1
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,12,XF,0,269,0,0
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,13,FL,0,183,0,0
Cup Week 2,8,26. 6. 20. AM 11:04,RONDO,14,MAY,0,88,0,0
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,1,SB,15,2315,10,25
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,3,MIR,8,1053,5,13
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,2,ZN,6,2058,6,12
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,4,Qx,5,544,4,9
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,10,MM,7,671,0,7
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,5,SGA,2,646,3,5
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,13,SSH,5,458,0,5
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,7,XF,3,898,1,4
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,8,MAY,3,522,1,4
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,6,FL,1,760,2,3
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,9,DPS,2,746,0,2
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,11,MHG,2,216,0,2
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,15,TCN,2,429,0,2
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,16,AAA,1,332,0,1
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,12,XW,0,399,0,0
Cup Week 2,9,26. 6. 20. AM 11:39,MIRAMAR,14,JOA,0,229,0,0
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,1,TCN,10,1863,10,20
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,3,Qx,10,1973,5,15
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,2,SB,8,2140,6,14
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,4,MM,4,648,4,8
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,10,AAA,8,1143,0,8
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,5,SSH,4,828,3,7
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,6,XF,3,649,2,5
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,7,JOA,3,490,1,4
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,8,XW,3,703,1,4
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,11,FL,4,534,0,4
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,15,MAY,3,454,0,3
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,9,ZN,1,341,0,1
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,12,MIR,1,367,0,1
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,14,MHG,1,253,0,1
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,13,DPS,0,216,0,0
Cup Week 2,10,26. 6. 20. PM 12:22,MIRAMAR,16,SGA,0,100,0,0
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,1,VV,6,1055,10,16
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,2,KX,9,1536,6,15
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,5,XF,12,1801,3,15
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,4,TCN,7,1144,4,11
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,3,MIR,4,635,5,9
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,10,ISK,6,802,0,6
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,6,Qx,2,690,2,4
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,13,TAG,4,353,0,4
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,7,ZN,2,422,1,3
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,9,SRI,2,379,0,2
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,14,SGA,2,340,0,2
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,8,MHG,0,661,1,1
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,15,PNKO,1,206,0,1
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,11,XGZ,0,28,0,0
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,12,So,0,446,0,0
Cup Week 3,11,26. 7. 4. AM 9:51,ERANGEL,16,KCR,0,108,0,0
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,2,TCN,11,1496,6,17
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,1,ISK,5,1277,10,15
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,3,SRI,9,1736,5,14
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,8,KX,8,1146,1,9
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,4,XF,4,1352,4,8
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,6,So,4,773,2,6
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,7,PNKO,5,1022,1,6
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,5,SGA,2,736,3,5
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,10,TAG,3,475,0,3
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,11,KCR,3,460,0,3
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,12,Qx,2,388,0,2
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,13,MIR,2,341,0,2
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,9,VV,1,251,0,1
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,14,ZN,1,91,0,1
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,15,XGZ,0,392,0,0
Cup Week 3,12,26. 7. 4. AM 10:24,ERANGEL,16,MHG,0,214,0,0
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,2,ISK,18,2292,6,24
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,1,TCN,12,1888,10,22
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,7,XF,13,1531,1,14
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,3,SGA,2,1027,5,7
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,4,ZN,3,945,4,7
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,6,XGZ,3,261,2,5
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,5,TAG,0,327,3,3
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,11,Qx,3,334,0,3
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,13,So,3,380,0,3
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,8,PNKO,1,586,1,2
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,12,MIR,1,59,0,1
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,9,SRI,0,256,0,0
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,10,MHG,0,511,0,0
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,14,VV,0,138,0,0
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,15,KX,0,334,0,0
Cup Week 3,13,26. 7. 4. AM 11:04,RONDO,16,KCR,0,94,0,0
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,1,MHG,13,1642,10,23
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,2,MIR,9,844,6,15
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,3,XGZ,7,687,5,12
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,4,KX,7,1080,4,11
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,13,TAG,7,801,0,7
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,6,VV,4,655,2,6
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,7,ZN,5,659,1,6
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,5,PNKO,2,381,3,5
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,8,ISK,4,587,1,5
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,9,XF,3,540,0,3
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,12,SGA,2,331,0,2
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,14,SRI,1,311,0,1
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,15,So,1,284,0,1
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,16,Qx,1,167,0,1
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,10,TCN,0,569,0,0
Cup Week 3,14,26. 7. 4. AM 11:36,RONDO,11,KCR,0,229,0,0
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,1,XGZ,11,1794,10,21
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,4,TAG,11,993,4,15
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,2,Qx,5,1173,6,11
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,7,ZN,10,1366,1,11
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,3,MHG,4,586,5,9
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,5,ISK,3,1173,3,6
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,9,SGA,5,996,0,5
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,14,XF,5,781,0,5
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,8,KCR,2,554,1,3
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,6,So,0,474,2,2
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,13,PNKO,2,538,0,2
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,16,KX,2,475,0,2
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,12,TCN,1,260,0,1
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,15,SRI,1,465,0,1
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,10,MIR,0,577,0,0
Cup Week 3,15,26. 7. 4. PM 12:17,TAEGO,11,VV,0,0,0,0
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,1,TAG,10,1193,10,20
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,2,SGZ,9,1584,6,15
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,4,Qx,6,954,4,10
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,5,KX,7,965,3,10
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,3,GmI,3,329,5,8
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,13,XF,5,754,0,5
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,7,SGA,3,744,1,4
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,8,XGZ,3,630,1,4
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,12,KYA,4,540,0,4
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,6,C5,1,377,2,3
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,9,KCR,3,462,0,3
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,10,MAY,2,205,0,2
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,15,SLT,2,347,0,2
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,11,GGWP,1,401,0,1
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,14,OM,1,220,0,1
Cup Week 4,16,26. 7. 11. AM 9:49,ERANGEL,16,AAA,0,225,0,0
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,1,SGZ,17,2155,10,27
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,5,AAA,13,1877,3,16
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,2,XF,5,1084,6,11
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,3,TAG,6,880,5,11
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,4,Qx,4,1414,4,8
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,7,KYA,5,493,1,6
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,6,C5,2,865,2,4
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,8,MAY,2,376,1,3
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,11,SGA,3,486,0,3
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,13,SLT,3,774,0,3
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,10,GGWP,1,548,0,1
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,12,KX,1,483,0,1
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,15,OM,1,331,0,1
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,9,KCR,0,106,0,0
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,14,GmI,0,164,0,0
Cup Week 4,17,26. 7. 11. AM 10:21,MIRAMAR,16,XGZ,0,296,0,0
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,1,C5,15,2083,10,25
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,2,SGA,12,1747,6,18
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,8,XF,10,1128,1,11
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,4,AAA,5,640,4,9
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,3,XGZ,3,473,5,8
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,6,GGWP,5,685,2,7
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,5,KX,2,519,3,5
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,11,TAG,4,1005,0,4
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,7,KYA,2,643,1,3
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,9,SLT,2,534,0,2
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,12,SGZ,2,393,0,2
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,10,GmI,1,352,0,1
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,13,Qx,1,174,0,1
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,14,KCR,1,151,0,1
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,15,MAY,1,206,0,1
Cup Week 4,18,26. 7. 11. AM 11:02,RONDO,16,OM,1,335,0,1
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,1,SGA,13,1594,10,23
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,4,KYA,8,1407,4,12
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,2,Qx,5,1542,6,11
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,3,XF,6,1709,5,11
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,5,XGZ,3,403,3,6
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,10,OM,6,644,0,6
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,15,MAY,5,733,0,5
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,6,GGWP,2,1047,2,4
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,12,KX,4,653,0,4
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,7,KCR,2,242,1,3
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,9,AAA,3,252,0,3
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,8,TAG,1,430,1,2
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,11,SGZ,2,546,0,2
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,14,C5,1,375,0,1
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,16,SLT,1,39,0,1
Cup Week 4,19,26. 7. 11. AM 11:37,ERANGEL,13,GmI,0,372,0,0
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,1,Qx,17,2138,10,27
