스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,12,Twisted Minds,8,843,0,8
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,7,TL,6,783,1,7
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,5,4AM,2,720,3,5
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,6,CR,3,574,2,5
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,10,Anyone's Legend,5,806,0,5
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,8,T1,2,691,1,3
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,9,Virtus.pro,1,594,0,1
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,13,JD Gaming,1,418,0,1
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,11,MiTH,0,382,0,0
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,14,EA,0,114,0,0
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,15,T5,0,210,0,0
Final Stage,6,26. 4. 3. 오후 7:00,ERANGEL,16,Team Vitality,0,427,0,0
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,1,PeRo,16,1525,10,26
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,2,T5,10,1437,6,16
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,3,Team Vitality,4,898,5,9
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,4,TL,2,1694,4,6
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,5,CR,3,673,3,6
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,7,4AM,5,1227,1,6
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,6,MiTH,3,502,2,5
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,11,17 Gaming,5,962,0,5
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,8,JD Gaming,2,341,1,3
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,10,EA,3,337,0,3
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,9,DN SOOPers,2,372,0,2
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,15,Virtus.pro,2,809,0,2
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,12,NAVI,1,458,0,1
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,13,Twisted Minds,1,453,0,1
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,14,Anyone's Legend,1,535,0,1
Final Stage,7,26. 4. 3. 오후 7:39,MIRAMAR,16,T1,0,621,0,0
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,1,CR,14,2086,10,24
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,4,NAVI,7,1454,4,11
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,3,JD Gaming,5,926,5,10
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,7,T1,7,899,1,8
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,2,TL,1,681,6,7
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,11,17 Gaming,7,1012,0,7
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,10,Virtus.pro,6,1058,0,6
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,9,Twisted Minds,5,715,0,5
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,5,Team Vitality,0,56,3,3
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,8,Anyone's Legend,2,639,1,3
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,12,EA,3,767,0,3
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,6,DN SOOPers,0,476,2,2
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,14,PeRo,2,794,0,2
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,13,4AM,1,448,0,1
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,16,MiTH,1,700,0,1
Final Stage,8,26. 4. 3. 오후 8:23,TAEGO,15,T5,0,0,0,0
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,1,T1,14,1349,10,24
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,2,17 Gaming,11,1264,6,17
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,3,EA,3,1726,5,8
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,5,NAVI,4,1112,3,7
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,7,Virtus.pro,5,1112,1,6
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,9,MiTH,6,694,0,6
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,4,Team Vitality,1,544,4,5
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,6,T5,3,794,2,5
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,15,PeRo,5,630,0,5
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,11,CR,4,445,0,4
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,14,DN SOOPers,3,738,0,3
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,8,Twisted Minds,0,10,1,1
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,16,JD Gaming,1,289,0,1
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,10,4AM,0,637,0,0
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,12,TL,0,64,0,0
Final Stage,9,26. 4. 3. 오후 9:01,RONDO,13,Anyone's Legend,0,439,0,0
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,1,Twisted Minds,10,1758,10,20
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,3,MiTH,12,1629,5,17
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,2,JD Gaming,6,1563,6,12
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,4,17 Gaming,7,1473,4,11
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,5,DN SOOPers,3,364,3,6
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,6,PeRo,4,875,2,6
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,7,Virtus.pro,5,840,1,6
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,10,Anyone's Legend,6,919,0,6
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,12,T5,5,469,0,5
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,11,TL,2,651,0,2
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,8,4AM,0,108,1,1
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,13,EA,1,189,0,1
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,15,T1,1,259,0,1
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,9,NAVI,0,391,0,0
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,14,Team Vitality,0,110,0,0
Final Stage,10,26. 4. 3. 오후 9:44,ERANGEL,16,CR,0,0,0,0
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,1,JD Gaming,8,1739,10,18
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,2,Virtus.pro,7,1328,6,13
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,3,TL,6,1387,5,11
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,4,DN SOOPers,5,742,4,9
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,7,CR,8,1490,1,9
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,5,Anyone's Legend,4,873,3,7
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,9,Team Vitality,7,899,0,7
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,12,17 Gaming,4,714,0,4
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,14,MiTH,4,1163,0,4
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,8,T1,2,736,1,3
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,16,T5,3,349,0,3
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,6,NAVI,0,1055,2,2
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,11,PeRo,2,731,0,2
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,13,4AM,2,277,0,2
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,10,EA,1,474,0,1
Final Stage,11,26. 4. 4. 오후 7:00,MIRAMAR,15,Twisted Minds,0,310,0,0
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,1,Virtus.pro,11,1781,10,21
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,2,17 Gaming,5,1480,6,11
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,3,Anyone's Legend,3,2130,5,8
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,4,Team Vitality,4,1216,4,8
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,7,JD Gaming,5,859,1,6
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,10,PeRo,6,420,0,6
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,5,EA,2,592,3,5
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,8,T1,4,847,1,5
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,11,T5,5,584,0,5
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,12,MiTH,5,979,0,5
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,6,DN SOOPers,2,580,2,4
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,14,4AM,3,553,0,3
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,16,NAVI,3,755,0,3
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,9,TL,0,394,0,0
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,13,Twisted Minds,0,154,0,0
Final Stage,12,26. 4. 4. 오후 7:37,ERANGEL,15,CR,0,523,0,0
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,1,EA,6,1250,10,16
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,2,Virtus.pro,6,1751,6,12
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,3,Anyone's Legend,6,503,5,11
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,5,T5,8,854,3,11
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,4,TL,6,684,4,10
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,8,Team Vitality,6,692,1,7
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,12,17 Gaming,6,614,0,6
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,6,T1,3,1195,2,5
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,14,4AM,4,464,0,4
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,10,Twisted Minds,3,874,0,3
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,16,NAVI,2,353,0,2
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,7,PeRo,0,111,1,1
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,9,MiTH,1,803,0,1
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,11,CR,1,299,0,1
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,13,DN SOOPers,1,391,0,1
Final Stage,13,26. 4. 4. 오후 8:19,RONDO,15,JD Gaming,0,192,0,0
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,1,EA,17,1830,10,27
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,3,Team Vitality,9,1962,5,14
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,2,4AM,6,1437,6,12
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,5,T1,6,1590,3,9
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,4,Virtus.pro,4,668,4,8
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,7,PeRo,7,965,1,8
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,6,JD Gaming,4,1241,2,6
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,9,Anyone's Legend,6,652,0,6
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,10,Twisted Minds,2,603,0,2
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,12,DN SOOPers,2,241,0,2
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,8,TL,0,162,1,1
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,14,17 Gaming,1,265,0,1
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,15,MiTH,1,514,0,1
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,11,CR,0,479,0,0
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,13,T5,0,222,0,0
Final Stage,14,26. 4. 4. 오후 8:59,TAEGO,16,NAVI,0,11,0,0
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,1,CR,8,1387,10,18
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,2,EA,8,1756,6,14
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,6,T5,8,1907,2,10
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,4,Virtus.pro,5,957,4,9
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,9,Team Vitality,9,1656,0,9
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,5,DN SOOPers,4,1376,3,7
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,3,NAVI,1,245,5,6
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,10,Twisted Minds,5,933,0,5
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,12,17 Gaming,5,536,0,5
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,15,TL,4,449,0,4
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,8,PeRo,2,414,1,3
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,7,4AM,0,484,1,1
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,11,T1,1,531,0,1
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,13,JD Gaming,0,352,0,0
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,14,MiTH,0,607,0,0
Final Stage,15,26. 4. 4. 오후 9:40,MIRAMAR,16,Anyone's Legend,0,67,0,0
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,1,NAVI,10,1699,10,20
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,4,Virtus.pro,11,2366,4,15
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,2,EA,7,1050,6,13
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,3,MiTH,8,2204,5,13
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,7,Anyone's Legend,6,1090,1,7
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,5,DN SOOPers,2,612,3,5
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,11,JD Gaming,5,772,0,5
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,9,T5,4,679,0,4
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,13,T1,3,389,0,3
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,6,TL,0,508,2,2
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,8,Twisted Minds,1,962,1,2
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,15,Team Vitality,2,303,0,2
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,12,17 Gaming,1,386,0,1
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,10,PeRo,0,102,0,0
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,14,4AM,0,404,0,0
Final Stage,16,26. 4. 5. 오후 7:00,ERANGEL,16,CR,0,213,0,0
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,1,Virtus.pro,14,2065,10,24
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,2,T1,14,1607,6,20
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,5,DN SOOPers,8,773,3,11
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,4,Twisted Minds,5,1129,4,9
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,3,NAVI,3,954,5,8
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,7,TL,6,1129,1,7
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,11,Anyone's Legend,5,1476,0,5
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,6,MiTH,1,458,2,3
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,16,17 Gaming,2,299,0,2
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,8,PeRo,0,265,1,1
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,9,CR,1,441,0,1
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,12,JD Gaming,1,374,0,1
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,10,T5,0,599,0,0
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,13,Team Vitality,0,174,0,0
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,14,EA,0,104,0,0
Final Stage,17,26. 4. 5. 오후 7:40,MIRAMAR,15,4AM,0,174,0,0
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,1,JD Gaming,15,2379,10,25
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,4,PeRo,8,1184,4,12
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,3,MiTH,5,1567,5,10
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,2,Team Vitality,3,1067,6,9
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,5,4AM,3,1132,3,6
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,15,T1,6,671,0,6
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,10,CR,5,574,0,5
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,12,NAVI,5,632,0,5
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,6,TL,2,592,2,4
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,9,17 Gaming,3,498,0,3
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,13,Virtus.pro,3,520,0,3
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,11,Anyone's Legend,2,401,0,2
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,7,T5,0,532,1,1
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,8,Twisted Minds,0,162,1,1
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,16,EA,1,347,0,1
Final Stage,18,26. 4. 5. 오후 8:24,TAEGO,14,DN SOOPers,0,73,0,0
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,1,Anyone's Legend,10,1798,10,20
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,2,NAVI,6,1429,6,12
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,4,MiTH,7,1155,4,11
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,7,Virtus.pro,9,1075,1,10
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,3,DN SOOPers,4,410,5,9
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,5,4AM,4,512,3,7
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,6,Twisted Minds,4,967,2,6
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,8,CR,3,1153,1,4
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,10,T5,4,607,0,4
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,11,Team Vitality,4,401,0,4
