스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Winners Stage,5,26. 5. 21. PM 12:52,ERANGEL,8,GEN,0,535,1,1
Winners Stage,5,26. 5. 21. PM 12:52,ERANGEL,12,4AM,1,226,0,1
Winners Stage,5,26. 5. 21. PM 12:52,ERANGEL,11,Full Sense,0,164,0,0
Winners Stage,5,26. 5. 21. PM 12:52,ERANGEL,15,17 Gaming,0,400,0,0
Winners Stage,5,26. 5. 21. PM 12:52,ERANGEL,16,CR,0,0,0,0
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,1,T1,17,1875,10,27
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,2,4AM,12,1188,6,18
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,4,Made in Thailand,6,1345,4,10
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,5,EA,5,1296,3,8
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,3,Anyone's Legend,1,778,5,6
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,6,Full Sense,4,645,2,6
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,10,FCE,5,961,0,5
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,7,S2G,2,409,1,3
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,11,TL,3,428,0,3
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,8,17 Gaming,0,832,1,1
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,9,JD Gaming,1,392,0,1
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,14,Team Vitality,1,349,0,1
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,15,T5,1,356,0,1
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,16,GEN,1,273,0,1
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,12,CTG,0,343,0,0
Survival Stage,6,26. 5. 22. AM 10:00,ERANGEL,13,NAVI,0,559,0,0
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,1,NAVI,8,1727,10,18
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,2,GEN,5,1460,6,11
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,3,FCE,6,1262,5,11
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,5,17 Gaming,5,960,3,8
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,4,Made in Thailand,2,510,4,6
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,7,Team Vitality,5,1587,1,6
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,11,T1,5,771,0,5
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,12,Anyone's Legend,5,598,0,5
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,13,CTG,5,725,0,5
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,6,EA,2,418,2,4
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,8,S2G,3,916,1,4
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,15,Full Sense,4,396,0,4
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,9,JD Gaming,2,489,0,2
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,10,T5,2,857,0,2
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,14,4AM,1,120,0,1
Survival Stage,7,26. 5. 22. AM 10:42,MIRAMAR,16,TL,0,348,0,0
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,1,NAVI,12,1714,10,22
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,2,TL,13,1812,6,19
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,4,Team Vitality,5,1069,4,9
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,3,T1,2,728,5,7
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,6,T5,5,747,2,7
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,8,GEN,6,1226,1,7
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,5,4AM,3,575,3,6
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,7,CTG,5,860,1,6
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,11,Made in Thailand,4,1054,0,4
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,13,JD Gaming,2,238,0,2
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,10,FCE,1,689,0,1
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,12,Anyone's Legend,1,322,0,1
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,14,Full Sense,1,304,0,1
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,9,17 Gaming,0,596,0,0
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,15,EA,0,215,0,0
Survival Stage,8,26. 5. 22. AM 11:27,TAEGO,16,S2G,0,207,0,0
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,1,T1,9,1923,10,19
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,2,4AM,9,1450,6,15
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,3,Full Sense,4,1114,5,9
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,4,Anyone's Legend,5,1141,4,9
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,6,Made in Thailand,6,1067,2,8
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,7,FCE,5,784,1,6
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,9,S2G,5,916,0,5
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,11,GEN,5,662,0,5
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,12,CTG,5,756,0,5
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,13,NAVI,4,803,0,4
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,5,17 Gaming,0,1025,3,3
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,8,T5,0,757,1,1
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,10,Team Vitality,0,343,0,0
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,14,JD Gaming,0,267,0,0
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,15,EA,0,92,0,0
Survival Stage,9,26. 5. 22. PM 12:06,RONDO,16,TL,0,189,0,0
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,1,Anyone's Legend,15,2179,10,25
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,5,FCE,10,957,3,13
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,3,Made in Thailand,7,1018,5,12
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,4,GEN,6,1480,4,10
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,2,CTG,2,835,6,8
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,6,TL,4,993,2,6
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,10,NAVI,5,626,0,5
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,16,4AM,3,393,0,3
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,8,EA,1,295,1,2
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,11,T5,2,377,0,2
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,12,Team Vitality,2,526,0,2
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,15,T1,2,257,0,2
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,7,S2G,0,389,1,1
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,9,JD Gaming,1,223,0,1
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,13,Full Sense,1,473,0,1
Survival Stage,10,26. 5. 22. PM 12:50,ERANGEL,14,17 Gaming,0,196,0,0
