스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,7,DN SOOPers,1,805,1,2
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,9,EA,2,1115,0,2
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,15,Twisted Minds,2,625,0,2
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,8,JD Gaming,0,434,1,1
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,12,TE,0,399,0,0
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,13,NAVI,0,475,0,0
Final Stage,19,26. 3. 22. 오후 9:06,TAEGO,16,FCE,0,185,0,0
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,1,FCE,13,1949,10,23
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,3,PeRo,12,1311,5,17
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,2,S2G,5,833,6,11
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,4,FUR,5,1434,4,9
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,7,Made in Thailand,5,1589,1,6
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,5,EA,2,788,3,5
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,6,4AM,3,829,2,5
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,11,Team Falcons,5,772,0,5
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,8,DN SOOPers,3,540,1,4
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,13,Anyone's Legend,4,537,0,4
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,9,JD Gaming,1,713,0,1
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,10,TE,1,420,0,1
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,12,Full Sense,1,451,0,1
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,14,NAVI,1,446,0,1
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,15,T1,0,165,0,0
Final Stage,20,26. 3. 22. 오후 9:50,MIRAMAR,16,Twisted Minds,0,140,0,0
