스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,1,TL,12,2192,10,22
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,3,GAM,9,1465,5,14
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,4,Virtus.pro,9,1638,4,13
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,2,Made in Thailand,6,1271,6,12
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,5,Shadow Esports,2,1431,3,5
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,12,PeRo,5,251,0,5
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,6,Geekay Esports,2,226,2,4
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,8,Full Sense,3,468,1,4
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,13,DN SOOPers,3,883,0,3
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,7,TYL,1,206,1,2
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,9,NMSS,2,393,0,2
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,10,4AM,2,635,0,2
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,15,Twisted Minds,2,326,0,2
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,11,Team Vitality,0,433,0,0
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,14,AGAL,0,198,0,0
Group Stage,1,26. 7. 21. 오후 8:05,ERANGEL,16,R8 Esports,0,499,0,0
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,1,Made in Thailand,10,1750,10,20
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,2,Twisted Minds,12,1936,6,18
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,3,TYL,5,1217,5,10
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,4,Team Vitality,5,1178,4,9
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,5,Full Sense,5,1549,3,8
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,12,4AM,7,1020,0,7
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,7,PeRo,4,623,1,5
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,6,Shadow Esports,2,531,2,4
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,10,NMSS,4,1164,0,4
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,14,AGAL,3,400,0,3
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,9,TL,2,490,0,2
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,8,Geekay Esports,0,191,1,1
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,13,DN SOOPers,1,277,0,1
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,16,Virtus.pro,1,393,0,1
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,11,R8 Esports,0,208,0,0
Group Stage,2,26. 7. 21. 오후 8:54,TAEGO,15,GAM,0,163,0,0
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,1,Shadow Esports,9,1007,10,19
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,4,TL,7,567,4,11
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,3,PeRo,5,1099,5,10
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,2,Team Vitality,3,1235,6,9
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,5,Twisted Minds,6,1681,3,9
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,8,Geekay Esports,6,1448,1,7
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,6,R8 Esports,2,906,2,4
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,11,DN SOOPers,4,549,0,4
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,13,GAM,4,616,0,4
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,7,4AM,2,939,1,3
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,10,Full Sense,2,489,0,2
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,12,NMSS,2,449,0,2
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,14,TYL,2,373,0,2
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,15,Made in Thailand,1,521,0,1
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,16,Virtus.pro,1,180,0,1
Group Stage,3,26. 7. 21. 오후 9:39,MIRAMAR,9,AGAL,0,435,0,0
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,1,Made in Thailand,9,1332,10,19
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,2,AGAL,11,1796,6,17
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,10,Twisted Minds,12,1232,0,12
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,3,Full Sense,2,1004,5,7
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,5,GAM,4,1000,3,7
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,7,Geekay Esports,5,714,1,6
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,4,TYL,1,118,4,5
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,6,Virtus.pro,3,1256,2,5
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,8,DN SOOPers,3,480,1,4
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,12,Team Vitality,4,765,0,4
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,15,R8 Esports,2,252,0,2
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,16,4AM,2,355,0,2
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,9,TL,1,611,0,1
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,11,NMSS,1,443,0,1
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,13,PeRo,1,191,0,1
Group Stage,4,26. 7. 21. 오후 10:21,RONDO,14,Shadow Esports,0,254,0,0
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,1,Twisted Minds,10,1859,10,20
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,2,Virtus.pro,8,1175,6,14
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,4,4AM,6,1133,4,10
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,6,NMSS,8,1424,2,10
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,3,DN SOOPers,3,772,5,8
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,7,TL,7,1072,1,8
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,5,GAM,4,873,3,7
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,10,Shadow Esports,5,1207,0,5
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,8,Team Vitality,3,687,1,4
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,11,Geekay Esports,3,455,0,3
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,9,Made in Thailand,2,1111,0,2
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,14,Full Sense,1,227,0,1
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,12,AGAL,0,382,0,0
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,13,R8 Esports,0,507,0,0
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,15,PeRo,0,47,0,0
Group Stage,5,26. 7. 21. 오후 11:11,TAEGO,16,TYL,0,41,0,0
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,1,Made in Thailand,15,2253,10,25
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,4,GAM,14,1795,4,18
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,2,4AM,2,713,6,8
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,3,Twisted Minds,3,1567,5,8
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,5,NMSS,3,1160,3,6
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,6,R8 Esports,2,765,2,4
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,7,Geekay Esports,3,305,1,4
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,8,DN SOOPers,2,675,1,3
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,9,Team Vitality,3,759,0,3
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,12,TL,3,243,0,3
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,13,AGAL,3,337,0,3
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,10,Shadow Esports,2,209,0,2
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,11,PeRo,2,577,0,2
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,14,Virtus.pro,1,261,0,1
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,15,Full Sense,0,258,0,0
Group Stage,6,26. 7. 21. 오후 11:51,ERANGEL,16,TYL,0,0,0,0
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,1,Virtus.pro,17,3129,10,27
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,3,DN SOOPers,8,2328,5,13
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,2,Team Vitality,6,1663,6,12
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,5,T1,6,963,3,9
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,4,17 Gaming,3,1391,4,7
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,7,JD Gaming,5,796,1,6
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,6,Team Falcons,3,462,2,5
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,8,PeRo,2,526,1,3
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,12,AGAL,3,668,0,3
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,14,NAVI,3,441,0,3
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,16,Full Sense,2,328,0,2
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,10,SP,1,722,0,1
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,15,GEN,1,520,0,1
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,9,VC,0,209,0,0
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,11,TYL,0,318,0,0
Group Stage,7,26. 7. 22. 오후 7:58,ERANGEL,13,Shadow Esports,0,169,0,0
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,1,Full Sense,10,1366,10,20
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,3,Shadow Esports,4,552,5,9
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,5,T1,6,904,3,9
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,2,GEN,2,1151,6,8
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,4,17 Gaming,3,1057,4,7
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,12,Team Falcons,7,831,0,7
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,6,PeRo,3,670,2,5
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,13,AGAL,5,804,0,5
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,7,Team Vitality,3,432,1,4
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,8,SP,2,1055,1,3
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,11,DN SOOPers,3,509,0,3
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,14,NAVI,2,379,0,2
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,15,VC,2,206,0,2
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,9,JD Gaming,1,299,0,1
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,10,Virtus.pro,1,423,0,1
Group Stage,8,26. 7. 22. 오후 8:40,TAEGO,16,TYL,0,372,0,0
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,1,VC,9,1144,10,19
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,2,SP,8,1662,6,14
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,3,Team Vitality,7,1471,5,12
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,6,T1,10,1355,2,12
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,4,NAVI,3,761,4,7
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,5,Shadow Esports,3,815,3,6
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,11,Virtus.pro,6,914,0,6
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,7,DN SOOPers,3,1062,1,4
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,9,GEN,3,644,0,3
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,8,AGAL,1,1118,1,2
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,10,17 Gaming,1,450,0,1
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,12,PeRo,1,298,0,1
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,13,TYL,1,280,0,1
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,14,Full Sense,1,167,0,1
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,16,Team Falcons,1,198,0,1
Group Stage,9,26. 7. 22. 오후 9:23,MIRAMAR,15,JD Gaming,0,250,0,0
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,1,AGAL,13,2144,10,23
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,3,VC,8,788,5,13
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,2,TYL,6,1044,6,12
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,4,SP,5,1835,4,9
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,8,NAVI,7,941,1,8
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,5,Team Falcons,4,1813,3,7
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,7,Full Sense,6,910,1,7
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,6,Virtus.pro,3,730,2,5
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,15,17 Gaming,3,516,0,3
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,11,PeRo,2,284,0,2
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,9,JD Gaming,1,254,0,1
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,10,Shadow Esports,1,338,0,1
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,16,T1,1,330,0,1
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,12,Team Vitality,0,85,0,0
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,13,DN SOOPers,0,137,0,0
Group Stage,10,26. 7. 22. 오후 10:05,RONDO,14,GEN,0,282,0,0
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,1,JD Gaming,9,2009,10,19
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,3,T1,7,994,5,12
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,6,Virtus.pro,9,1832,2,11
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,2,TYL,4,1231,6,10
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,5,NAVI,3,840,3,6
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,4,DN SOOPers,1,965,4,5
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,10,Team Vitality,5,863,0,5
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,12,Team Falcons,5,765,0,5
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,9,GEN,4,925,0,4
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,13,AGAL,4,600,0,4
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,8,Shadow Esports,2,678,1,3
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,15,VC,3,292,0,3
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,7,17 Gaming,1,69,1,2
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,11,PeRo,2,315,0,2
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,14,SP,2,573,0,2
Group Stage,11,26. 7. 22. 오후 10:48,TAEGO,16,Full Sense,0,0,0,0
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,1,NAVI,8,1487,10,18
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,4,Team Falcons,13,1748,4,17
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,2,Team Vitality,4,756,6,10
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,3,GEN,5,1266,5,10
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,5,VC,5,644,3,8
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,8,Full Sense,7,966,1,8
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,7,JD Gaming,6,668,1,7
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,9,DN SOOPers,5,678,0,5
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,6,PeRo,2,502,2,4
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,16,17 Gaming,3,512,0,3
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,10,AGAL,1,720,0,1
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,11,TYL,1,337,0,1
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,14,Shadow Esports,1,142,0,1
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,12,SP,0,432,0,0
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,13,T1,0,0,0,0
Group Stage,12,26. 7. 22. 오후 11:30,ERANGEL,15,Virtus.pro,0,352,0,0
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,3,T1,14,2412,5,19
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,1,NAVI,3,592,10,13
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,6,17 Gaming,9,1041,2,11
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,7,JD Gaming,9,938,1,10
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,2,Geekay Esports,3,520,6,9
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,4,Made in Thailand,5,1256,4,9
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,5,Team Falcons,4,572,3,7
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,13,TL,5,712,0,5
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,8,Twisted Minds,3,627,1,4
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,10,R8 Esports,3,429,0,3
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,11,SP,2,683,0,2
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,14,GEN,2,696,0,2
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,9,NMSS,1,603,0,1
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,12,4AM,0,306,0,0
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,15,GAM,0,60,0,0
Group Stage,13,26. 7. 23. 오후 7:59,ERANGEL,16,VC,0,262,0,0
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,1,17 Gaming,7,1084,10,17
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,2,GEN,8,919,6,14
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,5,Geekay Esports,8,1379,3,11
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,3,NAVI,4,914,5,9
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,9,SP,9,632,0,9
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,6,Team Falcons,5,678,2,7
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,4,GAM,2,534,4,6
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,7,T1,5,1247,1,6
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,13,Made in Thailand,4,401,0,4
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,12,R8 Esports,3,375,0,3
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,8,JD Gaming,1,1139,1,2
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,14,VC,2,175,0,2
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,10,NMSS,1,566,0,1
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,16,TL,1,245,0,1
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,11,Twisted Minds,0,383,0,0
Group Stage,14,26. 7. 23. 오후 8:36,TAEGO,15,4AM,0,200,0,0
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,1,Made in Thailand,7,1203,10,17
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,3,R8 Esports,7,1509,5,12
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,2,TL,3,1834,6,9
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,5,NMSS,5,628,3,8
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,9,T1,8,927,0,8
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,4,17 Gaming,3,870,4,7
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,8,VC,6,824,1,7
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,6,NAVI,2,680,2,4
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,7,SP,3,705,1,4
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,14,JD Gaming,4,278,0,4
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,11,GEN,2,551,0,2
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,16,Team Falcons,2,529,0,2
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,13,Twisted Minds,1,359,0,1
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,15,Geekay Esports,1,455,0,1
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,10,GAM,0,367,0,0
Group Stage,15,26. 7. 23. 오후 9:22,MIRAMAR,12,4AM,0,267,0,0
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,1,NAVI,8,1635,10,18
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,3,Team Falcons,9,1425,5,14
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,5,GAM,6,1314,3,9
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,4,T1,4,1225,4,8
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,6,Geekay Esports,5,974,2,7
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,8,Made in Thailand,6,1032,1,7
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,2,NMSS,0,125,6,6
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,9,GEN,6,1248,0,6
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,12,17 Gaming,5,592,0,5
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,7,VC,2,378,1,3
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,10,Twisted Minds,3,851,0,3
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,14,TL,3,338,0,3
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,15,R8 Esports,1,131,0,1
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,11,JD Gaming,0,100,0,0
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,13,4AM,0,72,0,0
Group Stage,16,26. 7. 23. 오후 10:03,RONDO,16,SP,0,142,0,0
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,1,T1,14,2056,10,24
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,4,VC,8,1286,4,12
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,2,Team Falcons,5,1360,6,11
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,3,Twisted Minds,3,1088,5,8
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,7,NMSS,6,1130,1,7
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,6,SP,4,353,2,6
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,8,Geekay Esports,5,713,1,6
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,11,NAVI,5,559,0,5
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,5,R8 Esports,1,377,3,4
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,12,TL,3,633,0,3
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,13,4AM,3,374,0,3
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,16,GEN,3,565,0,3
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,10,GAM,1,224,0,1
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,15,JD Gaming,1,448,0,1
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,9,17 Gaming,0,630,0,0
Group Stage,17,26. 7. 23. 오후 10:49,TAEGO,14,Made in Thailand,0,0,0,0
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,1,R8 Esports,9,963,10,19
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,3,17 Gaming,8,1977,5,13
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,7,Geekay Esports,11,1863,1,12
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,4,GAM,6,887,4,10
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,2,Twisted Minds,1,516,6,7
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,5,GEN,4,951,3,7
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,12,TL,5,562,0,5
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,8,Team Falcons,2,553,1,3
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,9,VC,3,871,0,3
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,11,Made in Thailand,3,759,0,3
Group Stage,18,26. 7. 23. 오후 11:31,ERANGEL,14,JD Gaming,3,517,0,3
