스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Winners Stage,4,26. 3. 26. AM 11:59,RONDO,16,NAVI,1,234,0,1
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,1,EA,9,1956,10,19
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,2,Twisted Minds,9,1328,6,15
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,3,DN SOOPers,6,1921,5,11
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,4,TE,5,907,4,9
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,5,Team Falcons,5,1138,3,8
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,6,S2G,4,781,2,6
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,7,Made in Thailand,4,363,1,5
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,10,4AM,4,498,0,4
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,8,Anyone's Legend,2,236,1,3
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,9,T1,3,614,0,3
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,11,NAVI,3,349,0,3
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,15,Full Sense,3,322,0,3
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,14,FCE,2,459,0,2
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,12,PeRo,1,280,0,1
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,13,JD Gaming,1,351,0,1
Winners Stage,5,26. 3. 26. PM 12:40,ERANGEL,16,FUR,1,294,0,1
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,1,Team Vitality,14,2252,10,24
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,2,17 Gaming,7,2045,6,13
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,3,T5,6,1479,5,11
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,4,T1,3,1069,4,7
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,5,CR,4,898,3,7
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,7,FUR,5,1026,1,6
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,8,NAVI,4,1246,1,5
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,6,S2G,1,245,2,3
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,10,CTG,3,671,0,3
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,11,JD Gaming,2,473,0,2
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,13,Made in Thailand,2,305,0,2
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,15,Virtus.pro,2,297,0,2
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,9,FCE,1,392,0,1
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,14,GEN,1,212,0,1
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,16,TL,1,100,0,1
Survival Stage,6,26. 3. 27. AM 9:59,MIRAMAR,12,PeRo,0,10,0,0
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,1,NAVI,10,1420,10,20
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,2,Made in Thailand,11,1815,6,17
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,6,17 Gaming,9,1531,2,11
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,3,FUR,5,1163,5,10
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,7,FCE,8,790,1,9
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,10,JD Gaming,6,1043,0,6
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,5,Virtus.pro,2,1382,3,5
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,4,PeRo,0,455,4,4
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,8,CR,1,1064,1,2
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,9,T5,2,743,0,2
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,11,TL,2,142,0,2
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,12,CTG,2,263,0,2
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,15,T1,2,222,0,2
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,16,S2G,1,277,0,1
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,13,GEN,0,97,0,0
Survival Stage,7,26. 3. 27. AM 10:40,ERANGEL,14,Team Vitality,0,41,0,0
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,2,CR,13,2177,6,19
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,1,17 Gaming,7,1394,10,17
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,3,FUR,5,1074,5,10
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,11,Virtus.pro,8,1083,0,8
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,7,PeRo,6,803,1,7
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,6,TL,4,756,2,6
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,8,T1,5,1166,1,6
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,13,GEN,5,527,0,5
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,4,CTG,0,253,4,4
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,5,Team Vitality,0,229,3,3
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,9,Made in Thailand,3,589,0,3
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,10,T5,2,716,0,2
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,14,JD Gaming,1,0,0,1
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,16,NAVI,1,490,0,1
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,12,S2G,0,501,0,0
Survival Stage,8,26. 3. 27. AM 11:25,RONDO,15,FCE,0,153,0,0
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,1,PeRo,14,1654,10,24
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,2,Team Vitality,10,2288,6,16
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,3,GEN,7,1264,5,12
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,4,17 Gaming,8,1344,4,12
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,6,Virtus.pro,5,1484,2,7
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,5,NAVI,3,1209,3,6
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,7,S2G,4,662,1,5
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,13,FUR,5,794,0,5
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,12,T1,4,490,0,4
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,8,TL,1,649,1,2
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,14,JD Gaming,2,224,0,2
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,9,FCE,0,94,0,0
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,10,Made in Thailand,0,535,0,0
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,11,CTG,0,357,0,0
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,15,CR,0,431,0,0
Survival Stage,9,26. 3. 27. PM 12:04,TAEGO,16,T5,0,223,0,0
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,4,17 Gaming,11,1412,4,15
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,2,FCE,8,1219,6,14
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,1,CTG,3,1068,10,13
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,3,FUR,5,1272,5,10
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,6,CR,7,829,2,9
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,7,Made in Thailand,5,921,1,6
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,10,T5,5,1119,0,5
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,11,PeRo,5,768,0,5
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,5,NAVI,1,548,3,4
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,12,GEN,3,997,0,3
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,14,Team Vitality,3,474,0,3
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,8,TL,1,767,1,2
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,9,S2G,1,203,0,1
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,13,Virtus.pro,1,276,0,1
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,15,JD Gaming,0,42,0,0
Survival Stage,10,26. 3. 27. PM 12:46,MIRAMAR,16,T1,0,409,0,0
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,1,Team Falcons,9,1308,10,19
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,2,Twisted Minds,10,1935,6,16
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,5,17 Gaming,7,900,3,10
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,6,Anyone's Legend,8,894,2,10
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,3,DN SOOPers,3,745,5,8
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,4,Team Vitality,2,619,4,6
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,8,TE,4,760,1,5
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,10,FCE,5,668,0,5
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,15,Made in Thailand,4,471,0,4
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,11,NAVI,3,358,0,3
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,9,PeRo,2,216,0,2
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,12,EA,2,398,0,2
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,16,FUR,2,349,0,2
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,7,CR,0,359,1,1
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,13,4AM,1,244,0,1
Final Stage,11,26. 3. 28. AM 10:00,ERANGEL,14,Full Sense,0,182,0,0
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,1,DN SOOPers,6,1456,10,16
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,3,NAVI,8,1668,5,13
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,4,Anyone's Legend,7,1161,4,11
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,2,FCE,3,792,6,9
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,8,Team Falcons,7,1172,1,8
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,6,17 Gaming,5,699,2,7
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,5,PeRo,3,704,3,6
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,9,TE,5,934,0,5
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,7,Full Sense,3,331,1,4
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,10,CR,3,341,0,3
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,11,Twisted Minds,3,821,0,3
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,13,Made in Thailand,2,239,0,2
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,15,FUR,2,507,0,2
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,12,4AM,1,349,0,1
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,14,EA,0,252,0,0
Final Stage,12,26. 3. 28. AM 10:38,MIRAMAR,16,Team Vitality,0,130,0,0
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,2,Twisted Minds,10,1881,6,16
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,1,Team Vitality,5,1124,10,15
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,4,4AM,10,1642,4,14
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,3,CR,8,1288,5,13
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,5,Anyone's Legend,3,953,3,6
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,6,Made in Thailand,4,399,2,6
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,7,FCE,4,784,1,5
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,10,PeRo,5,425,0,5
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,12,EA,5,1023,0,5
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,9,TE,3,707,0,3
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,15,NAVI,2,338,0,2
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,8,DN SOOPers,0,78,1,1
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,11,Full Sense,1,404,0,1
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,13,Team Falcons,1,273,0,1
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,14,FUR,0,61,0,0
Final Stage,13,26. 3. 28. AM 11:22,TAEGO,16,17 Gaming,0,610,0,0
Final Stage,14,26. 3. 28. PM 12:00,RONDO,1,Full Sense,16,2394,10,26
Final Stage,14,26. 3. 28. PM 12:00,RONDO,2,NAVI,10,2252,6,16
Final Stage,14,26. 3. 28. PM 12:00,RONDO,3,PeRo,9,1175,5,14
Final Stage,14,26. 3. 28. PM 12:00,RONDO,8,Anyone's Legend,7,826,1,8
Final Stage,14,26. 3. 28. PM 12:00,RONDO,4,TE,0,886,4,4
Final Stage,14,26. 3. 28. PM 12:00,RONDO,5,Twisted Minds,1,638,3,4
Final Stage,14,26. 3. 28. PM 12:00,RONDO,6,Made in Thailand,2,691,2,4
Final Stage,14,26. 3. 28. PM 12:00,RONDO,14,Team Vitality,4,341,0,4
Final Stage,14,26. 3. 28. PM 12:00,RONDO,7,Team Falcons,2,928,1,3
Final Stage,14,26. 3. 28. PM 12:00,RONDO,9,FUR,3,780,0,3
Final Stage,14,26. 3. 28. PM 12:00,RONDO,10,4AM,2,664,0,2
Final Stage,14,26. 3. 28. PM 12:00,RONDO,11,17 Gaming,2,568,0,2
Final Stage,14,26. 3. 28. PM 12:00,RONDO,15,FCE,1,239,0,1
Final Stage,14,26. 3. 28. PM 12:00,RONDO,12,CR,0,134,0,0
Final Stage,14,26. 3. 28. PM 12:00,RONDO,13,EA,0,250,0,0
Final Stage,14,26. 3. 28. PM 12:00,RONDO,16,DN SOOPers,0,280,0,0
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,1,Anyone's Legend,8,1496,10,18
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,2,EA,9,2220,6,15
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,3,PeRo,6,537,5,11
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,5,FUR,8,1010,3,11
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,4,Team Vitality,6,1668,4,10
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,6,DN SOOPers,5,779,2,7
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,8,Made in Thailand,3,881,1,4
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,9,FCE,4,1143,0,4
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,14,4AM,4,576,0,4
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,11,17 Gaming,3,657,0,3
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,12,NAVI,3,662,0,3
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,10,Twisted Minds,2,433,0,2
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,13,Full Sense,2,531,0,2
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,7,TE,0,1175,1,1
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,15,Team Falcons,0,432,0,0
Final Stage,15,26. 3. 28. PM 12:41,ERANGEL,16,CR,0,114,0,0
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,1,DN SOOPers,11,1336,10,21
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,5,Team Vitality,10,1278,3,13
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,2,Anyone's Legend,5,1222,6,11
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,3,17 Gaming,6,1209,5,11
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,4,FUR,6,905,4,10
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,7,CR,4,1348,1,5
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,9,EA,5,1191,0,5
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,12,FCE,5,1035,0,5
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,6,TE,2,545,2,4
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,11,Team Falcons,4,1692,0,4
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,14,PeRo,3,560,0,3
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,13,Made in Thailand,2,459,0,2
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,16,Full Sense,2,176,0,2
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,8,NAVI,0,568,1,1
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,10,Twisted Minds,0,954,0,0
Final Stage,16,26. 3. 29. AM 10:00,MIRAMAR,15,4AM,0,141,0,0
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,1,17 Gaming,15,2299,10,25
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,2,CR,10,1693,6,16
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,3,EA,6,666,5,11
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,4,4AM,4,1313,4,8
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,8,Made in Thailand,7,1003,1,8
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,5,Team Vitality,2,966,3,5
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,6,Twisted Minds,3,760,2,5
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,12,FUR,5,917,0,5
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,9,Team Falcons,2,598,0,2
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,11,PeRo,2,675,0,2
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,7,NAVI,0,454,1,1
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,10,Full Sense,1,136,0,1
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,14,FCE,1,237,0,1
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,16,Anyone's Legend,1,146,0,1
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,13,DN SOOPers,0,10,0,0
Final Stage,17,26. 3. 29. AM 10:40,ERANGEL,15,TE,0,100,0,0
Final Stage,18,26. 3. 29. AM 11:23,RONDO,1,PeRo,4,712,10,14
Final Stage,18,26. 3. 29. AM 11:23,RONDO,2,FCE,6,841,6,12
Final Stage,18,26. 3. 29. AM 11:23,RONDO,3,Twisted Minds,7,1776,5,12
Final Stage,18,26. 3. 29. AM 11:23,RONDO,4,4AM,5,792,4,9
Final Stage,18,26. 3. 29. AM 11:23,RONDO,5,Team Falcons,6,1411,3,9
Final Stage,18,26. 3. 29. AM 11:23,RONDO,6,FUR,4,1136,2,6
Final Stage,18,26. 3. 29. AM 11:23,RONDO,13,17 Gaming,6,977,0,6
Final Stage,18,26. 3. 29. AM 11:23,RONDO,7,CR,4,993,1,5
Final Stage,18,26. 3. 29. AM 11:23,RONDO,8,EA,4,350,1,5
Final Stage,18,26. 3. 29. AM 11:23,RONDO,10,Made in Thailand,3,891,0,3
Final Stage,18,26. 3. 29. AM 11:23,RONDO,11,DN SOOPers,3,480,0,3
Final Stage,18,26. 3. 29. AM 11:23,RONDO,15,Full Sense,3,409,0,3
Final Stage,18,26. 3. 29. AM 11:23,RONDO,14,Anyone's Legend,2,598,0,2
Final Stage,18,26. 3. 29. AM 11:23,RONDO,9,NAVI,1,768,0,1
Final Stage,18,26. 3. 29. AM 11:23,RONDO,16,TE,1,351,0,1
Final Stage,18,26. 3. 29. AM 11:23,RONDO,12,Team Vitality,0,127,0,0
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,1,NAVI,15,2731,10,25
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,4,Team Falcons,8,1148,4,12
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,2,Anyone's Legend,4,885,6,10
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,6,PeRo,8,914,2,10
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,3,Made in Thailand,2,441,5,7
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,5,DN SOOPers,4,832,3,7
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,7,Twisted Minds,5,902,1,6
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,8,17 Gaming,3,1049,1,4
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,10,FCE,4,578,0,4
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,13,4AM,4,671,0,4
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,9,EA,2,507,0,2
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,14,Full Sense,1,265,0,1
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,11,TE,0,359,0,0
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,12,FUR,0,197,0,0
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,15,Team Vitality,0,217,0,0
