스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,10,TL,4,707,0,4
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,5,Anyone's Legend,0,100,3,3
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,7,Virtus.pro,2,797,1,3
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,9,Twisted Minds,3,1000,0,3
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,11,Made in Thailand,3,305,0,3
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,13,DN SOOPers,3,577,0,3
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,12,Team Falcons,2,622,0,2
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,16,FUR,1,200,0,1
Winners Stage,3,26. 5. 28. 오후 8:24,TAEGO,15,GEN,0,225,0,0
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,1,DN SOOPers,14,2203,10,24
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,3,Made in Thailand,8,1597,5,13
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,2,4AM,6,1187,6,12
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,5,CR,3,552,3,6
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,4,Virtus.pro,1,394,4,5
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,6,PeRo,2,1136,2,4
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,7,FCE,3,638,1,4
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,12,GEN,4,468,0,4
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,8,TL,2,833,1,3
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,15,FUR,3,412,0,3
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,9,Team Falcons,2,649,0,2
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,10,Twisted Minds,2,471,0,2
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,16,GAM X TE,2,385,0,2
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,11,NAVI,1,549,0,1
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,14,Anyone's Legend,1,134,0,1
Winners Stage,4,26. 5. 28. 오후 9:04,RONDO,13,T1,0,519,0,0
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,3,T1,9,1385,5,14
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,1,NAVI,3,981,10,13
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,2,Virtus.pro,7,1344,6,13
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,4,PeRo,9,1802,4,13
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,5,FUR,5,1122,3,8
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,8,Anyone's Legend,4,750,1,5
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,14,GEN,5,929,0,5
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,12,TL,4,592,0,4
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,6,FCE,1,850,2,3
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,11,GAM X TE,3,576,0,3
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,15,DN SOOPers,3,332,0,3
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,16,Team Falcons,3,447,0,3
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,13,CR,2,320,0,2
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,7,4AM,0,51,1,1
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,10,Made in Thailand,1,579,0,1
Winners Stage,5,26. 5. 28. 오후 9:46,ERANGEL,9,Twisted Minds,0,111,0,0
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,1,Full Sense,11,1554,10,21
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,2,NAVI,6,2516,6,12
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,4,4AM,7,1285,4,11
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,3,JD Gaming,5,1105,5,10
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,5,Made in Thailand,4,1478,3,7
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,7,EA,6,1147,1,7
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,8,CTG,3,1250,1,4
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,12,Team Falcons,4,941,0,4
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,6,GAM X TE,1,576,2,3
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,9,17 Gaming,3,909,0,3
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,13,T5,3,153,0,3
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,14,Team Vitality,3,734,0,3
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,11,FCE,2,670,0,2
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,15,GEN,1,783,0,1
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,16,CR,1,231,0,1
Survival Stage,6,26. 5. 29. 오후 7:00,ERANGEL,10,S2G,0,97,0,0
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,3,JD Gaming,11,1715,5,16
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,1,S2G,5,545,10,15
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,2,Full Sense,6,1468,6,12
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,6,Team Vitality,7,1328,2,9
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,4,CTG,2,488,4,6
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,5,Made in Thailand,2,679,3,5
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,7,4AM,4,563,1,5
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,8,NAVI,3,796,1,4
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,11,17 Gaming,4,358,0,4
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,14,GEN,4,961,0,4
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,12,Team Falcons,3,645,0,3
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,13,EA,2,873,0,2
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,15,GAM X TE,2,633,0,2
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,9,T5,1,594,0,1
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,10,CR,1,698,0,1
Survival Stage,7,26. 5. 29. 오후 7:38,MIRAMAR,16,FCE,1,69,0,1
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,1,EA,7,1230,10,17
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,2,4AM,8,1462,6,14
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,3,JD Gaming,4,823,5,9
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,4,17 Gaming,2,439,4,6
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,5,GAM X TE,2,550,3,5
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,6,S2G,3,836,2,5
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,7,Team Vitality,4,853,1,5
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,8,NAVI,4,825,1,5
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,9,T5,5,779,0,5
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,10,CR,4,375,0,4
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,13,Made in Thailand,4,441,0,4
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,12,GEN,3,555,0,3
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,11,Full Sense,2,569,0,2
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,14,Team Falcons,1,614,0,1
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,15,CTG,0,18,0,0
Survival Stage,8,26. 5. 29. 오후 8:22,TAEGO,16,FCE,0,61,0,0
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,1,4AM,9,1342,10,19
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,2,NAVI,7,1684,6,13
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,3,Made in Thailand,6,1252,5,11
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,4,GAM X TE,4,491,4,8
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,5,Full Sense,4,1034,3,7
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,7,JD Gaming,6,586,1,7
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,9,CR,6,709,0,6
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,11,EA,6,542,0,6
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,6,CTG,3,420,2,5
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,8,17 Gaming,2,391,1,3
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,13,S2G,3,518,0,3
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,14,T5,2,395,0,2
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,16,GEN,1,236,0,1
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,10,Team Vitality,0,190,0,0
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,12,Team Falcons,0,86,0,0
Survival Stage,9,26. 5. 29. 오후 8:59,RONDO,15,FCE,0,154,0,0
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,1,17 Gaming,8,1084,10,18
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,3,Team Falcons,8,1582,5,13
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,2,NAVI,4,934,6,10
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,7,CTG,7,906,1,8
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,8,S2G,6,755,1,7
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,5,GAM X TE,3,1026,3,6
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,6,Made in Thailand,4,872,2,6
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,4,4AM,1,503,4,5
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,10,EA,5,991,0,5
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,11,FCE,5,260,0,5
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,9,Full Sense,3,609,0,3
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,13,JD Gaming,2,269,0,2
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,12,Team Vitality,1,332,0,1
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,14,CR,1,203,0,1
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,15,T5,1,169,0,1
Survival Stage,10,26. 5. 29. 오후 9:37,ERANGEL,16,GEN,0,582,0,0
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,3,NAVI,11,1615,5,16
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,1,EA,5,1535,10,15
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,2,DN SOOPers,4,850,6,10
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,4,4AM,5,510,4,9
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,5,Virtus.pro,6,1152,3,9
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,9,PeRo,7,875,0,7
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,6,17 Gaming,4,647,2,6
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,7,Full Sense,3,494,1,4
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,15,Made in Thailand,4,645,0,4
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,8,TL,2,528,1,3
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,11,Anyone's Legend,3,533,0,3
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,10,JD Gaming,2,780,0,2
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,13,S2G,2,259,0,2
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,12,T1,0,109,0,0
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,14,Twisted Minds,0,149,0,0
Final Stage,11,26. 5. 30. 오후 7:00,ERANGEL,16,FUR,0,0,0,0
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,1,Virtus.pro,7,1876,10,17
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,2,4AM,8,1525,6,14
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,7,Full Sense,10,1764,1,11
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,4,NAVI,6,967,4,10
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,3,T1,4,565,5,9
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,6,EA,5,1550,2,7
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,5,PeRo,2,1089,3,5
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,8,JD Gaming,4,1051,1,5
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,10,DN SOOPers,5,763,0,5
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,9,17 Gaming,3,744,0,3
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,13,Anyone's Legend,3,723,0,3
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,14,TL,3,524,0,3
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,11,FUR,2,360,0,2
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,12,Made in Thailand,1,362,0,1
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,15,Twisted Minds,0,241,0,0
Final Stage,12,26. 5. 30. 오후 7:39,MIRAMAR,16,S2G,0,0,0,0
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,2,NAVI,16,2493,6,22
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,1,T1,10,1920,10,20
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,5,17 Gaming,10,1250,3,13
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,3,Twisted Minds,6,1245,5,11
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,6,Anyone's Legend,6,1041,2,8
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,4,S2G,2,356,4,6
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,12,Virtus.pro,4,894,0,4
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,7,PeRo,2,623,1,3
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,16,TL,3,474,0,3
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,8,EA,1,522,1,2
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,9,Full Sense,1,502,0,1
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,10,DN SOOPers,1,680,0,1
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,11,JD Gaming,1,122,0,1
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,13,4AM,0,362,0,0
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,14,Made in Thailand,0,325,0,0
Final Stage,13,26. 5. 30. 오후 8:23,TAEGO,15,FUR,0,266,0,0
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,1,17 Gaming,9,1717,10,19
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,2,4AM,8,1528,6,14
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,3,Virtus.pro,8,2312,5,13
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,4,Anyone's Legend,9,1322,4,13
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,5,DN SOOPers,5,896,3,8
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,6,T1,6,723,2,8
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,10,NAVI,5,499,0,5
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,9,Full Sense,3,342,0,3
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,11,JD Gaming,3,818,0,3
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,7,Twisted Minds,1,316,1,2
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,8,FUR,1,393,1,2
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,12,EA,2,738,0,2
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,16,TL,1,360,0,1
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,13,PeRo,0,366,0,0
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,14,Made in Thailand,0,289,0,0
Final Stage,14,26. 5. 30. 오후 9:00,RONDO,15,S2G,0,116,0,0
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,1,TL,7,2039,10,17
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,2,Virtus.pro,8,1702,6,14
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,3,Twisted Minds,4,1308,5,9
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,4,Anyone's Legend,4,576,4,8
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,5,EA,5,872,3,8
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,9,JD Gaming,8,1378,0,8
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,7,4AM,5,481,1,6
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,6,Full Sense,3,1154,2,5
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,11,Made in Thailand,4,409,0,4
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,10,PeRo,3,543,0,3
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,12,DN SOOPers,3,596,0,3
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,8,17 Gaming,1,313,1,2
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,14,NAVI,1,229,0,1
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,15,S2G,1,382,0,1
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,13,T1,0,146,0,0
Final Stage,15,26. 5. 30. 오후 9:44,ERANGEL,16,FUR,0,69,0,0
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,1,17 Gaming,15,1741,10,25
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,2,Anyone's Legend,8,952,6,14
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,3,Twisted Minds,5,1369,5,10
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,4,Virtus.pro,5,1468,4,9
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,5,JD Gaming,4,998,3,7
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,6,Full Sense,4,807,2,6
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,7,Made in Thailand,4,577,1,5
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,9,DN SOOPers,5,954,0,5
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,14,4AM,4,914,0,4
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,13,NAVI,3,516,0,3
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,8,TL,0,228,1,1
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,11,T1,1,202,0,1
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,12,PeRo,1,237,0,1
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,16,EA,1,236,0,1
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,10,FUR,0,329,0,0
Final Stage,16,26. 5. 31. 오후 7:00,TAEGO,15,S2G,0,486,0,0
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,1,Anyone's Legend,20,2289,10,30
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,3,Virtus.pro,7,1903,5,12
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,2,Made in Thailand,4,1464,6,10
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,4,JD Gaming,5,1626,4,9
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,5,17 Gaming,5,754,3,8
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,11,NAVI,8,1256,0,8
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,7,Twisted Minds,4,582,1,5
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,6,FUR,1,686,2,3
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,8,S2G,1,174,1,2
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,12,TL,2,237,0,2
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,9,Full Sense,1,136,0,1
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,10,DN SOOPers,1,410,0,1
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,13,T1,0,368,0,0
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,14,PeRo,0,222,0,0
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,15,EA,0,56,0,0
Final Stage,17,26. 5. 31. 오후 7:39,ERANGEL,16,4AM,0,34,0,0
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,1,TL,9,1153,10,19
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,3,T1,6,751,5,11
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,2,FUR,3,877,6,9
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,5,EA,5,898,3,8
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,4,Twisted Minds,3,1490,4,7
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,11,Made in Thailand,5,461,0,5
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,14,Full Sense,5,630,0,5
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,6,4AM,2,933,2,4
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,7,Anyone's Legend,3,455,1,4
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,8,DN SOOPers,3,469,1,4
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,12,JD Gaming,4,752,0,4
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,9,NAVI,3,583,0,3
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,10,PeRo,1,360,0,1
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,13,Virtus.pro,1,374,0,1
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,16,17 Gaming,1,163,0,1
Final Stage,18,26. 5. 31. 오후 8:26,RONDO,15,S2G,0,328,0,0
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,1,NAVI,9,2429,10,19
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,3,Made in Thailand,10,2957,5,15
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,2,Twisted Minds,7,1409,6,13
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,4,17 Gaming,6,859,4,10
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,6,Virtus.pro,5,697,2,7
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,7,DN SOOPers,5,711,1,6
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,10,Full Sense,4,429,0,4
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,11,JD Gaming,4,1312,0,4
