스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,9,FN,5,429,0,5
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,5,XXG,1,231,3,4
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,13,PHE,4,754,0,4
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,8,GEN,2,730,1,3
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,7,DN,1,404,1,2
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,16,SXA,2,551,0,2
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,14,VEX,1,483,0,1
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,12,SEN,0,298,0,0
Weekly Finals — Week 2,71,26. 4. 26. AM 9:50,MIRAMAR,15,OS,0,236,0,0
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,1,VEX,15,2424,10,25
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,3,EOS,12,2127,5,17
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,2,DN,2,1263,6,8
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,6,ART,6,896,2,8
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,4,Geekay Esports,3,714,4,7
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,8,GEN,6,937,1,7
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,5,PHE,3,776,3,6
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,7,OS,5,1009,1,6
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,13,T1,3,482,0,3
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,11,AZLA,2,898,0,2
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,12,XXG,2,513,0,2
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,14,FN,1,168,0,1
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,9,DN SOOPers,0,561,0,0
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,10,SXA,0,406,0,0
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,15,SEN,0,576,0,0
Weekly Finals — Week 2,72,26. 4. 26. AM 10:28,MIRAMAR,16,SB,0,226,0,0
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,1,SB,10,1165,10,20
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,2,PHE,8,1516,6,14
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,3,FN,5,888,5,10
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,4,OS,5,1534,4,9
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,5,T1,3,1180,3,6
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,16,DN SOOPers,6,1019,0,6
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,6,AZLA,3,510,2,5
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,8,VEX,4,826,1,5
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,15,XXG,4,539,0,4
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,9,Geekay Esports,3,313,0,3
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,14,EOS,3,494,0,3
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,12,GEN,2,781,0,2
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,7,SEN,0,332,1,1
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,10,ART,1,171,0,1
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,11,DN,1,314,0,1
Weekly Finals — Week 2,73,26. 4. 26. AM 11:16,TAEGO,13,SXA,1,351,0,1
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,1,DN SOOPers,8,1301,10,18
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,3,PHE,5,641,5,10
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,5,T1,7,919,3,10
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,2,SB,3,1082,6,9
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,4,AZLA,4,642,4,8
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,6,VEX,5,681,2,7
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,8,SXA,6,848,1,7
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,13,EOS,6,611,0,6
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,7,DN,4,360,1,5
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,9,Geekay Esports,4,511,0,4
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,11,FN,3,560,0,3
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,10,SEN,2,231,0,2
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,12,OS,1,75,0,1
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,15,GEN,1,150,0,1
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,16,XXG,1,200,0,1
Weekly Finals — Week 2,74,26. 4. 26. AM 11:55,RONDO,14,ART,0,557,0,0
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,1,Geekay Esports,17,1935,10,27
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,2,SXA,11,1405,6,17
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,3,SB,4,508,5,9
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,4,AZLA,5,1549,4,9
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,6,OS,7,1457,2,9
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,5,ART,4,1264,3,7
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,11,FN,7,799,0,7
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,8,VEX,4,817,1,5
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,7,SEN,3,917,1,4
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,14,DN SOOPers,2,358,0,2
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,15,EOS,2,323,0,2
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,9,T1,1,308,0,1
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,12,PHE,1,384,0,1
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,13,XXG,1,267,0,1
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,10,DN,0,513,0,0
Weekly Finals — Week 2,75,26. 4. 26. PM 12:36,RONDO,16,GEN,0,222,0,0
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,1,ER,7,775,10,17
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,4,GEN,10,1140,4,14
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,2,PHE,6,1980,6,12
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,3,T1,7,1766,5,12
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,6,EOS,5,747,2,7
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,5,SGA,3,562,3,6
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,10,AZLA,6,1238,0,6
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,12,SPF,6,1090,0,6
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,9,Geekay Esports,4,784,0,4
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,15,OS,3,302,0,3
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,7,VEX,1,660,1,2
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,14,SEN,2,368,0,2
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,16,DGP,2,316,0,2
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,8,SXA,0,147,1,1
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,11,YP,1,81,0,1
Weekly Stage — Week 3 Day 1,76,26. 4. 29. AM 9:50,ERANGEL,13,ART,1,570,0,1
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,1,T1,10,1174,10,20
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,3,YP,9,1223,5,14
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,4,PHE,6,623,4,10
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,5,SXA,6,1361,3,9
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,2,VEX,2,756,6,8
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,11,ART,7,885,0,7
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,12,EOS,6,717,0,6
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,14,OS,5,649,0,5
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,6,SGA,2,399,2,4
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,13,GEN,4,482,0,4
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,8,SPF,2,427,1,3
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,9,SEN,3,333,0,3
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,7,DGP,1,250,1,2
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,15,ER,1,172,0,1
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,10,AZLA,0,401,0,0
Weekly Stage — Week 3 Day 1,77,26. 4. 29. AM 10:28,RONDO,16,Geekay Esports,0,175,0,0
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,1,GEN,10,1533,10,20
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,3,EOS,10,1659,5,15
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,2,OS,8,1482,6,14
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,11,DGP,8,995,0,8
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,4,YP,3,543,4,7
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,6,Geekay Esports,5,873,2,7
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,10,VEX,6,809,0,6
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,5,SXA,1,538,3,4
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,13,SPF,4,281,0,4
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,8,ER,2,665,1,3
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,7,AZLA,1,377,1,2
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,12,SEN,2,413,0,2
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,14,ART,1,753,0,1
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,15,SGA,1,353,0,1
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,9,T1,0,122,0,0
Weekly Stage — Week 3 Day 1,78,26. 4. 29. AM 11:10,MIRAMAR,16,PHE,0,110,0,0
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,1,ART,12,1784,10,22
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,2,VEX,7,1067,6,13
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,3,Geekay Esports,7,978,5,12
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,8,EOS,8,790,1,9
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,4,SXA,2,917,4,6
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,7,SPF,4,460,1,5
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,15,DGP,5,916,0,5
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,5,ER,1,668,3,4
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,6,GEN,1,728,2,3
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,13,SEN,3,547,0,3
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,9,AZLA,2,698,0,2
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,12,YP,2,516,0,2
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,10,T1,1,983,0,1
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,11,OS,1,398,0,1
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,14,SGA,1,303,0,1
Weekly Stage — Week 3 Day 1,79,26. 4. 29. AM 11:48,TAEGO,16,PHE,1,100,0,1
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,1,T1,8,1472,10,18
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,2,Geekay Esports,6,1202,6,12
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,5,AZLA,9,1291,3,12
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,3,EOS,6,1123,5,11
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,13,ART,9,1172,0,9
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,4,SXA,3,831,4,7
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,6,SEN,3,490,2,5
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,7,SPF,4,917,1,5
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,15,DGP,5,608,0,5
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,8,GEN,3,222,1,4
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,12,ER,3,243,0,3
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,10,OS,2,636,0,2
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,9,PHE,0,222,0,0
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,11,VEX,0,393,0,0
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,14,YP,0,141,0,0
Weekly Stage — Week 3 Day 1,80,26. 4. 29. PM 12:29,ERANGEL,16,SGA,0,801,0,0
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,1,DN,9,1690,10,19
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,2,T1,7,1472,6,13
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,4,ART,7,1221,4,11
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,3,FN,5,897,5,10
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,5,DN SOOPers,4,634,3,7
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,7,SGA,4,800,1,5
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,9,DD,5,808,0,5
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,8,OS,3,724,1,4
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,15,DGP,4,596,0,4
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,6,SXA,0,236,2,2
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,11,YP,2,487,0,2
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,16,MHG,2,590,0,2
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,10,CR,1,571,0,1
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,12,XXG,1,85,0,1
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,13,SB,0,291,0,0
Weekly Stage — Week 3 Day 2,81,26. 4. 30. AM 9:50,ERANGEL,14,Geekay Esports,0,0,0,0
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,2,SB,12,1914,6,18
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,1,Geekay Esports,7,1338,10,17
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,3,T1,7,1124,5,12
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,5,DN SOOPers,5,749,3,8
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,7,CR,6,756,1,7
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,8,FN,4,504,1,5
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,10,DD,5,755,0,5
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,13,DN,5,866,0,5
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,4,YP,0,80,4,4
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,12,SXA,4,819,0,4
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,6,DGP,1,277,2,3
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,9,OS,2,305,0,2
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,11,MHG,1,247,0,1
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,15,SGA,1,218,0,1
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,16,ART,1,100,0,1
Weekly Stage — Week 3 Day 2,82,26. 4. 30. AM 10:28,RONDO,14,XXG,0,295,0,0
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,1,XXG,7,1336,10,17
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,2,CR,11,1885,6,17
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,3,DD,5,964,5,10
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,4,DN SOOPers,3,402,4,7
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,5,DGP,4,904,3,7
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,6,OS,5,1135,2,7
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,7,ART,5,867,1,6
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,9,T1,5,830,0,5
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,8,Geekay Esports,3,558,1,4
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,11,MHG,3,353,0,3
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,13,SGA,3,249,0,3
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,10,FN,1,816,0,1
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,12,SB,1,474,0,1
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,15,SXA,1,257,0,1
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,14,YP,0,147,0,0
Weekly Stage — Week 3 Day 2,83,26. 4. 30. AM 11:14,MIRAMAR,16,DN,0,171,0,0
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,1,DN,14,2046,10,24
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,2,SXA,6,1180,6,12
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,3,DN SOOPers,7,1345,5,12
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,4,DD,7,1328,4,11
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,5,SGA,6,971,3,9
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,10,T1,6,840,0,6
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,6,Geekay Esports,2,503,2,4
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,7,SB,3,1034,1,4
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,8,DGP,3,598,1,4
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,12,FN,4,669,0,4
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,14,ART,2,212,0,2
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,11,YP,1,374,0,1
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,13,OS,1,232,0,1
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,15,CR,1,363,0,1
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,9,XXG,0,171,0,0
Weekly Stage — Week 3 Day 2,84,26. 4. 30. AM 11:51,TAEGO,16,MHG,0,274,0,0
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,1,ART,16,2341,10,26
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,2,T1,9,1668,6,15
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,3,MHG,5,1605,5,10
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,4,SGA,5,1852,4,9
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,5,SB,6,874,3,9
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,8,FN,4,750,1,5
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,9,DGP,5,809,0,5
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,11,SXA,5,403,0,5
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,13,Geekay Esports,4,748,0,4
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,6,DN SOOPers,1,471,2,3
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,12,DN,2,386,0,2
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,14,CR,2,327,0,2
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,7,XXG,0,283,1,1
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,10,YP,0,510,0,0
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,15,OS,0,528,0,0
Weekly Stage — Week 3 Day 2,85,26. 4. 30. PM 12:38,ERANGEL,16,DD,0,103,0,0
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,1,EOS,13,1420,10,23
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,4,AZLA,11,1577,4,15
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,2,VEX,7,1090,6,13
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,6,SB,7,1172,2,9
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,3,DN SOOPers,0,402,5,5
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,5,DN,2,324,3,5
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,8,GEN,3,964,1,4
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,7,CR,2,271,1,3
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,10,PHE,3,165,0,3
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,12,FN,3,213,0,3
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,9,XXG,2,226,0,2
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,11,SPF,1,430,0,1
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,15,DD,1,409,0,1
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,16,MHG,1,149,0,1
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,13,ER,0,32,0,0
Weekly Stage — Week 3 Day 3,86,26. 5. 1. AM 9:50,ERANGEL,14,SEN,0,236,0,0
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,1,DN SOOPers,8,1449,10,18
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,2,SB,7,1781,6,13
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,7,GEN,12,1610,1,13
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,3,CR,3,808,5,8
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,8,DD,6,1126,1,7
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,5,XXG,3,477,3,6
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,6,SEN,4,879,2,6
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,9,DN,6,872,0,6
